stationID	year	month	day	hour	temperature	relativeHumidity
Nakuru	2016	3	8	6	16	88
Nakuru	2016	3	8	7	20	68
Nakuru	2016	3	8	8	23	57
Nakuru	2016	3	8	9	26	44
Nakuru	2016	3	8	10	29	35
Nakuru	2016	3	8	11	30	31
Nakuru	2016	3	8	12	28	26
Nakuru	2016	3	8	13	20	78
Nakuru	2016	3	8	14	19	88
Nakuru	2016	3	8	15	18	88
Nakuru	2016	3	8	16	18	88
Nakuru	2016	3	8	17	19	83
Nakuru	2016	3	8	18	19	70
Nakuru	2016	3	8	19	18	83
Nakuru	2016	3	8	20	18	88
Nakuru	2016	3	8	21	17	94
Nakuru	2016	3	8	22	17	94
Nakuru	2016	3	8	23	17	94
Nakuru	2016	3	9	0	17	94
Nakuru	2016	3	9	1	17	94
Nakuru	2016	3	9	2	16	100
Nakuru	2016	3	9	3	16	100
Nakuru	2016	3	9	4	17	94
Nakuru	2016	3	9	5	18	94
Nakuru	2016	3	9	6	20	73
Nakuru	2016	3	9	7	21	73
Nakuru	2016	3	9	8	22	69
Nakuru	2016	3	9	9	24	61
Nakuru	2016	3	9	10	24	61
Nakuru	2016	3	9	11	17	94
Nakuru	2016	3	9	12	20	73
Nakuru	2016	3	9	13	22	64
Nakuru	2016	3	9	14	20	73
Nakuru	2016	3	9	15	20	83
Nakuru	2016	3	9	16	18	88
Nakuru	2016	3	9	17	18	88
Nakuru	2016	3	9	18	18	90
Nakuru	2016	3	9	19	18	83
Nakuru	2016	3	9	20	17	88
Nakuru	2016	3	9	21	17	88
Nakuru	2016	3	9	22	17	88
Nakuru	2016	3	9	23	16	94
Nakuru	2016	3	10	0	16	94
Nakuru	2016	3	10	1	16	94
Nakuru	2016	3	10	2	16	94
Nakuru	2016	3	10	3	15.5	97
Nakuru	2016	3	10	4	15	100
Nakuru	2016	3	10	5	16	94
Nakuru	2016	3	10	6	17	89
Nakuru	2016	3	10	7	18	83
Nakuru	2016	3	10	8	20	68
Nakuru	2016	3	10	9	21	64
Nakuru	2016	3	10	10	24	57
Nakuru	2016	3	10	11	25	50
Nakuru	2016	3	10	12	25	37
Nakuru	2016	3	10	13	26	47
Nakuru	2016	3	10	14	26	47
Nakuru	2016	3	10	15	24	53
Nakuru	2016	3	10	16	23	47
Nakuru	2016	3	10	17	22	57
Nakuru	2016	3	10	18	21	50
Nakuru	2016	3	10	19	20	60
Nakuru	2016	3	10	20	20	64
Nakuru	2016	3	10	21	19	68
Nakuru	2016	3	10	22	17	82
Nakuru	2016	3	10	23	17	82
Nakuru	2016	3	11	0	17	88
Nakuru	2016	3	11	1	16	94
Nakuru	2016	3	11	2	16	88
Nakuru	2016	3	11	3	15	88
Nakuru	2016	3	11	4	14	100
Nakuru	2016	3	11	5	16	88
Nakuru	2016	3	11	6	20	68
Nakuru	2016	3	11	7	23	61
Nakuru	2016	3	11	8	25	41
Nakuru	2016	3	11	9	26	42
Nakuru	2016	3	11	10	26	44
Nakuru	2016	3	11	11	29	27
Nakuru	2016	3	11	12	29	18
Nakuru	2016	3	11	13	29	25
Nakuru	2016	3	11	14	29	25
Nakuru	2016	3	11	15	27	32
Nakuru	2016	3	11	16	24	38
Nakuru	2016	3	11	17	24	34
Nakuru	2016	3	11	18	23	32
Nakuru	2016	3	11	19	21	56
Nakuru	2016	3	11	20	19	60
Nakuru	2016	3	11	21	18	64
Nakuru	2016	3	11	22	17	63
Nakuru	2016	3	11	23	16	68
Nakuru	2016	3	12	0	15.5	72.5
Nakuru	2016	3	12	1	15	77
Nakuru	2016	3	12	2	13	82
Nakuru	2016	3	12	3	13	88
Nakuru	2016	3	12	4	14	82
Nakuru	2016	3	12	5	15	77
Nakuru	2016	3	12	6	19	56
Nakuru	2016	3	12	7	22	53
Nakuru	2016	3	12	8	24	41
Nakuru	2016	3	12	9	27	30
Nakuru	2016	3	12	10	27	32
Nakuru	2016	3	12	11	27	34
Nakuru	2016	3	12	12	28	19
Nakuru	2016	3	12	13	28	25
Nakuru	2016	3	12	14	27	24
Nakuru	2016	3	12	15	26	26
Nakuru	2016	3	12	16	24	36
Nakuru	2016	3	12	17	22	41
Nakuru	2016	3	12	18	22	32
Nakuru	2016	3	12	19	20	52
Nakuru	2016	3	12	20	19	56
Nakuru	2016	3	12	21	16	72
Nakuru	2016	3	12	22	16	72
Nakuru	2016	3	12	23	16	72
Nakuru	2016	3	13	0	15	77
Nakuru	2016	3	13	1	14	77
Nakuru	2016	3	13	2	14	77
Nakuru	2016	3	13	3	13	79.5
Nakuru	2016	3	13	4	12	82
Nakuru	2016	3	13	5	14	77
Nakuru	2016	3	13	6	18	52
Nakuru	2016	3	13	7	23	44
Nakuru	2016	3	13	8	24.2	37.4
Nakuru	2016	3	13	9	25.4	30.8
Nakuru	2016	3	13	10	26.6	24.2
Nakuru	2016	3	13	11	27.8	17.6
Nakuru	2016	3	13	12	29	11
Nakuru	2016	3	13	13	28	15.5
Nakuru	2016	3	13	14	27	20
Nakuru	2016	3	13	15	26	24.5
Nakuru	2016	3	13	16	25	29
Nakuru	2016	3	13	17	23	33
Nakuru	2016	3	13	18	22	31
Nakuru	2016	3	13	19	20	60
Nakuru	2016	3	13	20	20	60
Nakuru	2016	3	13	21	18	64
Nakuru	2016	3	13	22	18	64
Nakuru	2016	3	13	23	16.5	65.5
Nakuru	2016	3	14	0	15	67
Nakuru	2016	3	14	1	14	72
Nakuru	2016	3	14	2	13.33333333	73.66666667
Nakuru	2016	3	14	3	12.66666667	75.33333333
Nakuru	2016	3	14	4	12	77
Nakuru	2016	3	14	5	17	59
Nakuru	2016	3	14	6	18	50
Nakuru	2016	3	14	7	23	10
Nakuru	2016	3	14	8	24	11
Nakuru	2016	3	14	9	26	12
Nakuru	2016	3	14	10	27	28
Nakuru	2016	3	14	11	29	23
Nakuru	2016	3	14	12	29	15
Nakuru	2016	3	14	13	28	26
Nakuru	2016	3	14	14	29	23
Nakuru	2016	3	14	15	27	24
Nakuru	2016	3	14	16	25	28
Nakuru	2016	3	14	17	24	29
Nakuru	2016	3	14	18	23	22
Nakuru	2016	3	14	19	21	53
Nakuru	2016	3	14	20	20	56
Nakuru	2016	3	14	21	19	60
Nakuru	2016	3	14	22	18	59
Nakuru	2016	3	14	23	17	63
Nakuru	2016	3	15	0	16	68
Nakuru	2016	3	15	1	15	77
Nakuru	2016	3	15	2	14	77
Nakuru	2016	3	15	3	13	82
Nakuru	2016	3	15	4	13	82
Nakuru	2016	3	15	5	16	68
Nakuru	2016	3	15	6	18	54
Nakuru	2016	3	15	7	23	47
Nakuru	2016	3	15	8	25	32
Nakuru	2016	3	15	9	25	28
Nakuru	2016	3	15	10	28	23
Nakuru	2016	3	15	11	29	16
Nakuru	2016	3	15	12	30	11
Nakuru	2016	3	15	13	30	15
Nakuru	2016	3	15	14	30	19
Nakuru	2016	3	15	15	28	20
Nakuru	2016	3	15	16	25	26
Nakuru	2016	3	15	17	25	29
Nakuru	2016	3	15	18	23	34
Nakuru	2016	3	15	19	22	50
Nakuru	2016	3	15	20	21	56
Nakuru	2016	3	15	21	19	56
Nakuru	2016	3	15	22	18	59
Nakuru	2016	3	15	23	17	63
Nakuru	2016	3	16	0	16	57
Nakuru	2016	3	16	1	15	72
Nakuru	2016	3	16	2	14	77
Nakuru	2016	3	16	3	13	82
Nakuru	2016	3	16	4	13	82
Nakuru	2016	3	16	5	16	72
Nakuru	2016	3	16	6	19	45
Nakuru	2016	3	16	7	22	50
Nakuru	2016	3	16	8	24	38
Nakuru	2016	3	16	9	28	23
Nakuru	2016	3	16	10	29	20
Nakuru	2016	3	16	11	29	18
Nakuru	2016	3	16	12	30	10
Nakuru	2016	3	16	13	31	16
Nakuru	2016	3	16	14	29	19
Nakuru	2016	3	16	15	28	17
Nakuru	2016	3	16	16	26	21
Nakuru	2016	3	16	17	24	34
Nakuru	2016	3	16	18	23	37
Nakuru	2016	3	16	19	21.5	48.5
Nakuru	2016	3	16	20	20	60
Nakuru	2016	3	16	21	20	60
Nakuru	2016	3	16	22	19	64
Nakuru	2016	3	16	23	18	59
Nakuru	2016	3	17	0	17	63
Nakuru	2016	3	17	1	16	72
Nakuru	2016	3	17	2	15	77
Nakuru	2016	3	17	3	15	77
Nakuru	2016	3	17	4	14	82
Nakuru	2016	3	17	5	17	72
Nakuru	2016	3	17	6	19	52
Nakuru	2016	3	17	7	22	50
Nakuru	2016	3	17	8	25	44
Nakuru	2016	3	17	9	27	34
Nakuru	2016	3	17	10	29	25
Nakuru	2016	3	17	11	30	22
Nakuru	2016	3	17	12	30	14
Nakuru	2016	3	17	13	28.83333333	17.83333333
Nakuru	2016	3	17	14	27.66666667	21.66666667
Nakuru	2016	3	17	15	26.5	25.5
Nakuru	2016	3	17	16	25.33333333	29.33333333
Nakuru	2016	3	17	17	24.16666667	33.16666667
Nakuru	2016	3	17	18	23	37
Nakuru	2016	3	17	19	22	46
Nakuru	2016	3	17	20	21	55
Nakuru	2016	3	17	21	20	64
Nakuru	2016	3	17	22	19	73
Nakuru	2016	3	17	23	18	73
Nakuru	2016	3	18	0	17.5	75
Nakuru	2016	3	18	1	17	77
Nakuru	2016	3	18	2	16.5	74.5
Nakuru	2016	3	18	3	16	72
Nakuru	2016	3	18	4	15	82
Nakuru	2016	3	18	5	18	68
Nakuru	2016	3	18	6	20	55
Nakuru	2016	3	18	7	23	53
Nakuru	2016	3	18	8	25	41
Nakuru	2016	3	18	9	27	39
Nakuru	2016	3	18	10	28	30
Nakuru	2016	3	18	11	28	30
Nakuru	2016	3	18	12	30	18
Nakuru	2016	3	18	13	28	32
Nakuru	2016	3	18	14	25	41
Nakuru	2016	3	18	15	24	50
Nakuru	2016	3	18	16	25	47
Nakuru	2016	3	18	17	22	57
Nakuru	2016	3	18	18	22	45
Nakuru	2016	3	18	19	19	78
Nakuru	2016	3	18	20	19	78
Nakuru	2016	3	18	21	18	83
Nakuru	2016	3	18	22	17	82
Nakuru	2016	3	18	23	17	82
Nakuru	2016	3	19	0	16	88
Nakuru	2016	3	19	1	16	88
Nakuru	2016	3	19	2	15	94
Nakuru	2016	3	19	3	15	94
Nakuru	2016	3	19	4	15	94
Nakuru	2016	3	19	5	15	94
Nakuru	2016	3	19	6	18	80
Nakuru	2016	3	19	7	20.5	66.5
Nakuru	2016	3	19	8	23	53
Nakuru	2016	3	19	9	26	44
Nakuru	2016	3	19	10	27	34
Nakuru	2016	3	19	11	29	33
Nakuru	2016	3	19	12	29	19
Nakuru	2016	3	19	13	30	25
Nakuru	2016	3	19	14	21	64
Nakuru	2016	3	19	15	21	64
Nakuru	2016	3	19	16	20	73
Nakuru	2016	3	19	17	19	83
Nakuru	2016	3	19	18	19	59
Nakuru	2016	3	19	19	19	68
Nakuru	2016	3	19	20	17	77
Nakuru	2016	3	19	21	17	77
Nakuru	2016	3	19	22	17	77
Nakuru	2016	3	19	23	16	82
Nakuru	2016	3	20	0	16	88
Nakuru	2016	3	20	1	15	88
Nakuru	2016	3	20	2	14	94
Nakuru	2016	3	20	3	14	94
Nakuru	2016	3	20	4	13	94
Nakuru	2016	3	20	5	16	82
Nakuru	2016	3	20	6	19	67
Nakuru	2016	3	20	7	23	57
Nakuru	2016	3	20	8	26	42
Nakuru	2016	3	20	9	29	29
Nakuru	2016	3	20	10	30	25
Nakuru	2016	3	20	11	31	24
Nakuru	2016	3	20	12	31	13
Nakuru	2016	3	20	13	31	19
Nakuru	2016	3	20	14	31	19
Nakuru	2016	3	20	15	28	21
Nakuru	2016	3	20	16	27	24
Nakuru	2016	3	20	17	26	28
Nakuru	2016	3	20	18	24	25
Nakuru	2016	3	20	19	23	38
Nakuru	2016	3	20	20	23	38
Nakuru	2016	3	20	21	22	41
Nakuru	2016	3	20	22	21	43
Nakuru	2016	3	20	23	20	49
Nakuru	2016	3	21	0	18	64
Nakuru	2016	3	21	1	17	72
Nakuru	2016	3	21	2	16	77
Nakuru	2016	3	21	3	15	82
Nakuru	2016	3	21	4	15	77
Nakuru	2016	3	21	5	18	68
Nakuru	2016	3	21	6	20	53
Nakuru	2016	3	21	7	23	50
Nakuru	2016	3	21	8	26	42
Nakuru	2016	3	21	9	26	42
Nakuru	2016	3	21	10	28	28
Nakuru	2016	3	21	11	29	29
Nakuru	2016	3	21	12	30	14
Nakuru	2016	3	21	13	30	25
Nakuru	2016	3	21	14	31	24
Nakuru	2016	3	21	15	29	27
Nakuru	2016	3	21	16	27	37
Nakuru	2016	3	21	17	26	42
Nakuru	2016	3	21	18	22	44
Nakuru	2016	3	21	19	21	60
Nakuru	2016	3	21	20	21	60
Nakuru	2016	3	21	21	19	68
Nakuru	2016	3	21	22	19	68
Nakuru	2016	3	21	23	18	73
Nakuru	2016	3	22	0	17	77
Nakuru	2016	3	22	1	16	77
Nakuru	2016	3	22	2	15	88
Nakuru	2016	3	22	3	15	82
Nakuru	2016	3	22	4	16	82
Nakuru	2016	3	22	5	17	77
Nakuru	2016	3	22	6	20	55
Nakuru	2016	3	22	7	23	50
Nakuru	2016	3	22	8	26	42
Nakuru	2016	3	22	9	28	30
Nakuru	2016	3	22	10	31	24
Nakuru	2016	3	22	11	31	22
Nakuru	2016	3	22	12	30	15
Nakuru	2016	3	22	13	29.5	21
Nakuru	2016	3	22	14	29	27
Nakuru	2016	3	22	15	28	28
Nakuru	2016	3	22	16	26	34
Nakuru	2016	3	22	17	24	53
Nakuru	2016	3	22	18	23	48
Nakuru	2016	3	22	19	22	60
Nakuru	2016	3	22	20	21	64
Nakuru	2016	3	22	21	20	68
Nakuru	2016	3	22	22	20	68
Nakuru	2016	3	22	23	20	64
Nakuru	2016	3	23	0	19	68
Nakuru	2016	3	23	1	19	68
Nakuru	2016	3	23	2	18	73
Nakuru	2016	3	23	3	18	77
Nakuru	2016	3	23	4	17	82
Nakuru	2016	3	23	5	19	78
Nakuru	2016	3	23	6	21	58
Nakuru	2016	3	23	7	23	61
Nakuru	2016	3	23	8	25	54
Nakuru	2016	3	23	9	27	39
Nakuru	2016	3	23	10	27	39
Nakuru	2016	3	23	11	30	29
Nakuru	2016	3	23	12	30	16
Nakuru	2016	3	23	13	30	23
Nakuru	2016	3	23	14	29	30
Nakuru	2016	3	23	15	28	35
Nakuru	2016	3	23	16	22	60
Nakuru	2016	3	23	17	18	83
Nakuru	2016	3	23	18	18	81
Nakuru	2016	3	23	19	18	83
Nakuru	2016	3	23	20	18	88
Nakuru	2016	3	23	21	17	88
Nakuru	2016	3	23	22	17	88
Nakuru	2016	3	23	23	16.5	91
Nakuru	2016	3	24	0	16	94
Nakuru	2016	3	24	1	16	94
Nakuru	2016	3	24	2	14	94
Nakuru	2016	3	24	3	14	94
Nakuru	2016	3	24	4	13	100
Nakuru	2016	3	24	5	16	94
Nakuru	2016	3	24	6	17	85
Nakuru	2016	3	24	7	20	68
Nakuru	2016	3	24	8	23	57
Nakuru	2016	3	24	9	25	50
Nakuru	2016	3	24	10	29	27
Nakuru	2016	3	24	11	30	25
Nakuru	2016	3	24	12	30	14
Nakuru	2016	3	24	13	29	23
Nakuru	2016	3	24	14	29	23
Nakuru	2016	3	24	15	28	26
Nakuru	2016	3	24	16	25	39
Nakuru	2016	3	24	17	24	41
Nakuru	2016	3	24	18	22	47
Nakuru	2016	3	24	19	21	53
Nakuru	2016	3	24	20	20	56
Nakuru	2016	3	24	21	19	60
Nakuru	2016	3	24	22	18	68
Nakuru	2016	3	24	23	17	72
Nakuru	2016	3	25	0	17	72
Nakuru	2016	3	25	1	16	77
Nakuru	2016	3	25	2	16	68
Nakuru	2016	3	25	3	15	77
Nakuru	2016	3	25	4	16	68
Nakuru	2016	3	25	5	17	72
Nakuru	2016	3	25	6	20	54
Nakuru	2016	3	25	7	26	36
Nakuru	2016	3	25	8	28	28
Nakuru	2016	3	25	9	28	28
Nakuru	2016	3	25	10	29	25
Nakuru	2016	3	25	11	30	22
Nakuru	2016	3	25	12	29	27
Nakuru	2016	3	25	13	28	28
Nakuru	2016	3	25	14	28	28
Nakuru	2016	3	25	15	27	30
Nakuru	2016	3	25	16	25	36
Nakuru	2016	3	25	17	24	38
Nakuru	2016	3	25	18	23	37
Nakuru	2016	3	25	19	22	53
Nakuru	2016	3	25	20	21	56
Nakuru	2016	3	25	21	21	46
Nakuru	2016	3	25	22	20	52
Nakuru	2016	3	25	23	18	59
Nakuru	2016	3	26	0	17	63
Nakuru	2016	3	26	1	15	67
Nakuru	2016	3	26	2	15	67
Nakuru	2016	3	26	3	14	72
Nakuru	2016	3	26	4	14	72
Nakuru	2016	3	26	5	17	63
Nakuru	2016	3	26	6	19	52
Nakuru	2016	3	26	7	23	47
Nakuru	2016	3	26	8	25	34
Nakuru	2016	3	26	9	27	28
Nakuru	2016	3	26	10	29	23
Nakuru	2016	3	26	11	29	23
Nakuru	2016	3	26	12	30	14
Nakuru	2016	3	26	13	30	20
Nakuru	2016	3	26	14	29	25
Nakuru	2016	3	26	15	28	21
Nakuru	2016	3	26	16	26	30
Nakuru	2016	3	26	17	24	36
Nakuru	2016	3	26	18	23	30
Nakuru	2016	3	26	19	21	49
Nakuru	2016	3	26	20	20	52
Nakuru	2016	3	26	21	20	52
Nakuru	2016	3	26	22	19	56
Nakuru	2016	3	26	23	17	68
Nakuru	2016	3	27	0	17	63
Nakuru	2016	3	27	1	16	68
Nakuru	2016	3	27	2	15	77
Nakuru	2016	3	27	3	14	82
Nakuru	2016	3	27	4	14	77
Nakuru	2016	3	27	5	17	68
Nakuru	2016	3	27	6	20	42
Nakuru	2016	3	27	7	25	41
Nakuru	2016	3	27	8	26	36
Nakuru	2016	3	27	9	28	30
Nakuru	2016	3	27	10	29	27
Nakuru	2016	3	27	11	29	22
Nakuru	2016	3	27	12	27	36
Nakuru	2016	3	27	13	30	22
Nakuru	2016	3	27	14	30	22
Nakuru	2016	3	27	15	29	23
Nakuru	2016	3	27	16	27	24
Nakuru	2016	3	27	17	25	32
Nakuru	2016	3	27	18	24	26
Nakuru	2016	3	27	19	23	50
Nakuru	2016	3	27	20	22	50
Nakuru	2016	3	27	21	21	53
Nakuru	2016	3	27	22	20	60
Nakuru	2016	3	27	23	18	68
Nakuru	2016	3	28	0	17	72
Nakuru	2016	3	28	1	16	77
Nakuru	2016	3	28	2	15	77
Nakuru	2016	3	28	3	15	82
Nakuru	2016	3	28	4	15	82
Nakuru	2016	3	28	5	18	73
Nakuru	2016	3	28	6	19	53
Nakuru	2016	3	28	7	23	53
Nakuru	2016	3	28	8	26	44
Nakuru	2016	3	28	9	29	29
Nakuru	2016	3	28	10	29	23
Nakuru	2016	3	28	11	30	23
Nakuru	2016	3	28	12	31	15
Nakuru	2016	3	28	13	29	27
Nakuru	2016	3	28	14	29	27
Nakuru	2016	3	28	15	27	34
Nakuru	2016	3	28	16	26	36
Nakuru	2016	3	28	17	24	41
Nakuru	2016	3	28	18	23.5	41
Nakuru	2016	3	28	19	23	41
Nakuru	2016	3	28	20	22	43
Nakuru	2016	3	28	21	21	46
Nakuru	2016	3	28	22	20	49
Nakuru	2016	3	28	23	18	59
Nakuru	2016	3	29	0	17	68
Nakuru	2016	3	29	1	16	68
Nakuru	2016	3	29	2	15	72
Nakuru	2016	3	29	3	14	77
Nakuru	2016	3	29	4	14	82
Nakuru	2016	3	29	5	17	68
Nakuru	2016	3	29	6	19	55
Nakuru	2016	3	29	7	21	60
Nakuru	2016	3	29	8	25	44
Nakuru	2016	3	29	9	28	32
Nakuru	2016	3	29	10	30	25
Nakuru	2016	3	29	11	30	22
Nakuru	2016	3	29	12	32	12
Nakuru	2016	3	29	13	31	22
Nakuru	2016	3	29	14	30	22
Nakuru	2016	3	29	15	30	23
Nakuru	2016	3	29	16	28	26
Nakuru	2016	3	29	17	25	36
Nakuru	2016	3	29	18	24	34
Nakuru	2016	3	29	19	24	50
Nakuru	2016	3	29	20	23	53
Nakuru	2016	3	29	21	21.5	58.5
Nakuru	2016	3	29	22	20	64
Nakuru	2016	3	29	23	20	64
Nakuru	2016	3	30	0	19	68
Nakuru	2016	3	30	1	18	73
Nakuru	2016	3	30	2	17	77
Nakuru	2016	3	30	3	16	82
Nakuru	2016	3	30	4	16	77
Nakuru	2016	3	30	5	19	68
Nakuru	2016	3	30	6	21	56
Nakuru	2016	3	30	7	22	60
Nakuru	2016	3	30	8	26	42
Nakuru	2016	3	30	9	29	33
Nakuru	2016	3	30	10	30	29
Nakuru	2016	3	30	11	30	27
Nakuru	2016	3	30	12	30	20
Nakuru	2016	3	30	13	31	22
Nakuru	2016	3	30	14	31	21
Nakuru	2016	3	30	15	29	23
Nakuru	2016	3	30	16	27	34
Nakuru	2016	3	30	17	24	44
Nakuru	2016	3	30	18	24	34
Nakuru	2016	3	30	19	23	50
Nakuru	2016	3	30	20	22	57
Nakuru	2016	3	30	21	21	64
Nakuru	2016	3	30	22	20	64
Nakuru	2016	3	30	23	19	68
Nakuru	2016	3	31	0	18	73
Nakuru	2016	3	31	1	17	77
Nakuru	2016	3	31	2	16	82
Nakuru	2016	3	31	3	16	82
Nakuru	2016	3	31	4	16	82
Nakuru	2016	3	31	5	19	68
Nakuru	2016	3	31	6	20	57
Nakuru	2016	3	31	7	26	47
Nakuru	2016	3	31	8	26	44
Nakuru	2016	3	31	9	28	37
Nakuru	2016	3	31	10	29	33
Nakuru	2016	3	31	11	29.5	26.5
Nakuru	2016	3	31	12	30	20
Nakuru	2016	3	31	13	30	25.5
Nakuru	2016	3	31	14	30	31
Nakuru	2016	3	31	15	28	30
Nakuru	2016	3	31	16	26	39
Nakuru	2016	3	31	17	25	41
Nakuru	2016	3	31	18	24	36
Nakuru	2016	3	31	19	23	53
Nakuru	2016	3	31	20	22	60
Nakuru	2016	3	31	21	22	60
Nakuru	2016	3	31	22	21	64
Nakuru	2016	3	31	23	21	64
Nakuru	2016	4	1	0	20	68
Nakuru	2016	4	1	1	20	68
Nakuru	2016	4	1	2	20	68
Nakuru	2016	4	1	3	19	78
Nakuru	2016	4	1	4	18	77
Nakuru	2016	4	1	5	19	78
Nakuru	2016	4	1	6	21	60
Nakuru	2016	4	1	7	24	57
Nakuru	2016	4	1	8	26	47
Nakuru	2016	4	1	9	28	37
Nakuru	2016	4	1	10	29	30
Nakuru	2016	4	1	11	29	30
Nakuru	2016	4	1	12	29	19
Nakuru	2016	4	1	13	29	33
Nakuru	2016	4	1	14	28	32
Nakuru	2016	4	1	15	25	47
Nakuru	2016	4	1	16	23	57
Nakuru	2016	4	1	17	23	57
Nakuru	2016	4	1	18	22	56
Nakuru	2016	4	1	19	20	78
Nakuru	2016	4	1	20	19.66666667	79.66666667
Nakuru	2016	4	1	21	19.33333333	81.33333333
Nakuru	2016	4	1	22	19	83
Nakuru	2016	4	1	23	19	83
Nakuru	2016	4	2	0	18	88
Nakuru	2016	4	2	1	17.5	91
Nakuru	2016	4	2	2	17	94
Nakuru	2016	4	2	3	17	88
Nakuru	2016	4	2	4	17	94
Nakuru	2016	4	2	5	18	88
Nakuru	2016	4	2	6	20	67
Nakuru	2016	4	2	7	23	57
Nakuru	2016	4	2	8	24	57
Nakuru	2016	4	2	9	27	39
Nakuru	2016	4	2	10	28	35
Nakuru	2016	4	2	11	29	30
Nakuru	2016	4	2	12	28	21
Nakuru	2016	4	2	13	28	28
Nakuru	2016	4	2	14	25	36
Nakuru	2016	4	2	15	24	53
Nakuru	2016	4	2	16	23	57
Nakuru	2016	4	2	17	22	60
Nakuru	2016	4	2	18	21	56
Nakuru	2016	4	2	19	20	73
Nakuru	2016	4	2	20	19	78
Nakuru	2016	4	2	21	20	73
Nakuru	2016	4	2	22	19.5	75.5
Nakuru	2016	4	2	23	19	78
Nakuru	2016	4	3	0	18	88
Nakuru	2016	4	3	1	18	83
Nakuru	2016	4	3	2	17.5	85.5
Nakuru	2016	4	3	3	17	88
Nakuru	2016	4	3	4	16	94
Nakuru	2016	4	3	5	18	83
Nakuru	2016	4	3	6	21	66
Nakuru	2016	4	3	7	23	61
Nakuru	2016	4	3	8	25	47
Nakuru	2016	4	3	9	25	44
Nakuru	2016	4	3	10	25	47
Nakuru	2016	4	3	11	27	34
Nakuru	2016	4	3	12	27	25
Nakuru	2016	4	3	13	20	73
Nakuru	2016	4	3	14	21	68
Nakuru	2016	4	3	15	21	68
Nakuru	2016	4	3	16	21	64
Nakuru	2016	4	3	17	21	64
Nakuru	2016	4	3	18	20	62
Nakuru	2016	4	3	19	20	73
Nakuru	2016	4	3	20	18	88
Nakuru	2016	4	3	21	18	94
Nakuru	2016	4	3	22	18	94
Nakuru	2016	4	3	23	17	94
Nakuru	2016	4	4	0	17	94
Nakuru	2016	4	4	1	17	94
Nakuru	2016	4	4	2	17	88
Nakuru	2016	4	4	3	17	94
Nakuru	2016	4	4	4	17.33333333	91
Nakuru	2016	4	4	5	17.66666667	88
Nakuru	2016	4	4	6	18	85
Nakuru	2016	4	4	7	20	78
Nakuru	2016	4	4	8	23	65
Nakuru	2016	4	4	9	23	61
Nakuru	2016	4	4	10	23	61
Nakuru	2016	4	4	11	25	50
Nakuru	2016	4	4	12	20	83
Nakuru	2016	4	4	13	19	86.66666667
Nakuru	2016	4	4	14	18	90.33333333
Nakuru	2016	4	4	15	17	94
Nakuru	2016	4	4	16	17	94
Nakuru	2016	4	4	17	17	94
Nakuru	2016	4	4	18	17	92
Nakuru	2016	4	4	19	17	94
Nakuru	2016	4	4	20	17	94
Nakuru	2016	4	4	21	17	88
Nakuru	2016	4	4	22	17	88
Nakuru	2016	4	4	23	16	88
Nakuru	2016	4	5	0	15	94
Nakuru	2016	4	5	1	15	94
Nakuru	2016	4	5	2	14	94
Nakuru	2016	4	5	3	14	100
Nakuru	2016	4	5	4	15	94
Nakuru	2016	4	5	5	15	94
Nakuru	2016	4	5	6	16	85
Nakuru	2016	4	5	7	18	77
Nakuru	2016	4	5	8	20	68
Nakuru	2016	4	5	9	21	60
Nakuru	2016	4	5	10	21	64
Nakuru	2016	4	5	11	23	53
Nakuru	2016	4	5	12	24	36
Nakuru	2016	4	5	13	25	47
Nakuru	2016	4	5	14	25	44
Nakuru	2016	4	5	15	22	50
Nakuru	2016	4	5	16	20	68
Nakuru	2016	4	5	17	20	73
Nakuru	2016	4	5	18	20	67
Nakuru	2016	4	5	19	19.5	72.5
Nakuru	2016	4	5	20	19	78
Nakuru	2016	4	5	21	18	83
Nakuru	2016	4	5	22	17	88
Nakuru	2016	4	5	23	17	88
Nakuru	2016	4	6	0	17	88
Nakuru	2016	4	6	1	17	82
Nakuru	2016	4	6	2	16	82
Nakuru	2016	4	6	3	16	82
Nakuru	2016	4	6	4	16	82
Nakuru	2016	4	6	5	18	83
Nakuru	2016	4	6	6	18	78
Nakuru	2016	4	6	7	21	68
Nakuru	2016	4	6	8	23	61
Nakuru	2016	4	6	9	25	54
Nakuru	2016	4	6	10	26	47
Nakuru	2016	4	6	11	27	42
Nakuru	2016	4	6	12	25	35
Nakuru	2016	4	6	13	23	61
Nakuru	2016	4	6	14	21	68
Nakuru	2016	4	6	15	21	78
Nakuru	2016	4	6	16	20	78
Nakuru	2016	4	6	17	20	73
Nakuru	2016	4	6	18	20	57
Nakuru	2016	4	6	19	19	68
Nakuru	2016	4	6	20	19	68
Nakuru	2016	4	6	21	18	73
Nakuru	2016	4	6	22	18	73
Nakuru	2016	4	6	23	17	77
Nakuru	2016	4	7	0	17	77
Nakuru	2016	4	7	1	16	82
Nakuru	2016	4	7	2	14	88
Nakuru	2016	4	7	3	13	94
Nakuru	2016	4	7	4	13	94
Nakuru	2016	4	7	5	17	82
Nakuru	2016	4	7	6	19	62
Nakuru	2016	4	7	7	21	60
Nakuru	2016	4	7	8	22	53
Nakuru	2016	4	7	9	23	50
Nakuru	2016	4	7	10	25	44
Nakuru	2016	4	7	11	25	44
Nakuru	2016	4	7	12	28	27
